"","rii","rii_infci","rii_supci","encuesta","ccaa","sexo","nombre","nombre_notilde","abreviatura","id_mapa","fr"
"723",2.3513743805749,1.68836397849485,3.27474498866825,"2006",9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"724",2.17493765551763,1.56167661916526,3.02902262051986,"2006",10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"725",2.23222757623457,1.57478696057228,3.16413589701766,"2006",11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"726",2.01173996130382,1.44732930571712,2.79625214242549,"2006",12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"727",2.36079871419867,1.70178891377349,3.27500697874681,"2006",13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"728",1.96403297596985,1.39922708216671,2.75682595045525,"2006",14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"729",2.26143597798651,1.6237852536146,3.1494883151252,"2006",15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"730",2.2818807653293,1.63205507025272,3.19044370627369,"2006",16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"731",2.52186826035815,1.78261252688318,3.56769596684126,"2006",17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"732",2.11911807548222,1.52159632867427,2.95128302639114,"2009",1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"733",2.35372693103466,1.66702399869039,3.32330576538194,"2009",2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"734",2.68049103565783,1.86160682648865,3.85958629395141,"2009",3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"735",2.25240830146451,1.58591257699427,3.19900556317019,"2009",4,"Mujeres","Balears","Balears","IB",64,"hta"
"736",2.03602626724011,1.4420129220178,2.87473357387883,"2009",5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"737",2.63794445935415,1.83925389952637,3.78346402985973,"2009",6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"738",2.47193192305747,1.75761890820737,3.47654853034254,"2009",7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"739",2.25691762588875,1.60159498767441,3.18037781664364,"2009",8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"740",2.12548497528319,1.52317961202073,2.96595775343999,"2009",9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"741",2.34667633142891,1.67511195190207,3.28747568079594,"2009",10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"742",2.08965713023606,1.47132006319296,2.96785657395994,"2009",11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"743",2.10223276218645,1.49475154141857,2.95660011978709,"2009",12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"744",2.22999646440018,1.60121065099961,3.10570269322954,"2009",13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"745",2.04214351732903,1.42943605592087,2.91747932906474,"2009",14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"746",2.58829666226105,1.80817852717183,3.70498792635815,"2009",15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"747",2.30942828908631,1.63885856079376,3.25437420288967,"2009",16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"748",2.29561320604613,1.61000937184312,3.27317348826396,"2009",17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"749",2.44000478410022,1.76579320965503,3.37164245160681,"2011",1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"750",2.2818807653293,1.62566993741407,3.20297479048086,"2011",2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"751",2.27277147299837,1.63192451106954,3.1652751910012,"2011",3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"752",2.40849001175893,1.70580987848208,3.4006275903997,"2011",4,"Mujeres","Balears","Balears","IB",64,"hta"
"753",1.75768921436982,1.22791793583995,2.51602430760052,"2011",5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"754",2.4133118119754,1.72267790225884,3.38082580277093,"2011",6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"755",2.31173887247454,1.66969337201749,3.20066947864356,"2011",7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"756",2.34198766899138,1.66849162547031,3.28734418439865,"2011",8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"757",2.31636697678109,1.68290253152629,3.18827494201684,"2011",9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"758",2.1276115233553,1.53670421044214,2.94573982654204,"2011",10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"759",2.20560092474773,1.56824945425738,3.10197808520943,"2011",11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"760",2.24790798667647,1.61407171185879,3.13064796281241,"2011",12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"761",2.66712203084365,1.9150811543781,3.71448484632059,"2011",13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"762",1.9917228142354,1.41063505978158,2.81218004702084,"2011",14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"763",2.29561320604613,1.64832562507453,3.19708673553814,"2011",15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"764",2.37738227996207,1.71374322745438,3.29801245281834,"2011",16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"765",2.29561320604613,1.63866190956577,3.21594098270695,"2011",17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"766",2.19021562963064,1.57573211626697,3.04432743025059,"2014",1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"767",2.2591756723497,1.6000581942651,3.18980568133705,"2014",2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"768",2.47440509135858,1.74221971762967,3.51429873866386,"2014",3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"769",2.4133118119754,1.69920415953542,3.42753039364753,"2014",4,"Mujeres","Balears","Balears","IB",64,"hta"
"770",1.75417734897709,1.20639913347751,2.5506800247728,"2014",5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"771",2.73190727282593,1.88989259610663,3.94906957289234,"2014",6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"772",2.30942828908631,1.64529549449943,3.24164202738231,"2014",7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"773",2.30020902674699,1.62593006541374,3.25411386336716,"2014",8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"774",2.38452513572846,1.71216730871889,3.32091384642502,"2014",9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"775",1.99371553324308,1.40928149993687,2.8205164317227,"2014",10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"776",2.25015701899189,1.58743578409061,3.18955050708965,"2014",11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"777",2.37026082065224,1.68202764969889,3.34009750608129,"2014",12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"778",2.3797608513295,1.71545782783914,3.30131211482719,"2014",13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"779",2.0709345938546,1.46099834502607,2.93550646831649,"2014",14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"780",2.36789174456705,1.6770562092175,3.34330553929669,"2014",15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"781",2.39168945223717,1.70390044090283,3.35710837243029,"2014",16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"782",2.35372693103466,1.6540056292307,3.3494628845094,"2014",17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"783",2.11277024775823,1.52001469108655,2.93668090577565,"2017",1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"784",2.19899403725988,1.56969290764204,3.08058649711835,"2017",2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"785",2.14255705234271,1.51746321024954,3.02514795188254,"2017",3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"786",2.73464054650782,1.89921377898668,3.93755510903813,"2017",4,"Mujeres","Balears","Balears","IB",64,"hta"
"787",1.99770695440025,1.4093378723243,2.83170782111843,"2017",5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"788",2.27277147299837,1.60025021276929,3.22792656251931,"2017",6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"789",2.57024185118773,1.82394183055406,3.62190452728976,"2017",7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"790",2.17711368100456,1.54193789698298,3.07393961150535,"2017",8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"791",2.48183945259875,1.77159452033114,3.47682666535022,"2017",9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"792",2.39647761771107,1.71401744830785,3.35066890821907,"2017",10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"793",2.17059212718344,1.53731901507905,3.06473161157672,"2017",11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"794",2.29102656780116,1.63218563988106,3.21581234764036,"2017",12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"795",2.17276380496855,1.56317654857058,3.02006997002248,"2017",13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"796",2.21444099680407,1.57145194857765,3.12052107782557,"2017",14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"797",2.40367784550572,1.7024016680716,3.39383313194217,"2017",15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"798",2.39408233793285,1.71230428758267,3.347319914087,"2017",16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"799",2.20560092474773,1.55600244952528,3.12639317549417,"2017",17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"800",2.02992734140134,1.46041406255234,2.82153200042952,"2020",1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"801",2.36789174456705,1.6770562092175,3.34330553929669,"2020",2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"802",1.99770695440025,1.4093378723243,2.83170782111843,"2020",3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"803",2.5092903899363,1.742707607452,3.61307785316482,"2020",4,"Mujeres","Balears","Balears","IB",64,"hta"
"804",2.08965713023606,1.48290054867475,2.94467955106552,"2020",5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"805",2.33030695676181,1.6569192423656,3.27736583285708,"2020",6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"806",2.10223276218645,1.49768412743523,2.95081085888133,"2020",7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"807",2.32100434655864,1.64384827133585,3.27710365407774,"2020",8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"808",2.30712001512656,1.6630944607321,3.20054145442492,"2020",9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"809",2.38452513572846,1.71552644752464,3.3144112299319,"2020",10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"810",2.21001654074135,1.56217643564976,3.12651823372233,"2020",11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"811",2.31173887247454,1.64694161291596,3.24488529077111,"2020",12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"812",2.60387312489315,1.85506548996584,3.65494117982094,"2020",13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"813",2.21444099680407,1.56837491923225,3.12664329695293,"2020",14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"814",2.52439138997305,1.78090204002243,3.57827199169799,"2020",15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"815",2.40367784550572,1.70908817961076,3.38055534752506,"2020",16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"816",2.20780762884063,1.55450940395028,3.13566100892035,"2020",17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"817",1.47255649127314,1.01869255881701,2.12863302202658,"2001",1,"Global","Andalucía","Andalucia","AN",61,"col"
"818",1.38126535090563,0.938830807232413,2.03220213366959,"2001",2,"Global","Aragón","Aragon","AR",62,"col"
"819",1.21896239382164,0.835036368491613,1.77940671043517,"2001",3,"Global","Asturias","Asturias","AS",63,"col"
"820",1.40494759056359,0.960558877355449,2.05492633378685,"2001",4,"Global","Balears","Balears","IB",64,"col"
"821",1.28274203306981,0.88045188291068,1.868843891803,"2001",5,"Global","Canarias","Canarias","CN",65,"col"
"822",1.52959041966338,1.03964571867817,2.25042705403594,"2001",6,"Global","Cantabria","Cantabria","CB",66,"col"
"823",1.66196394091911,1.11860234525323,2.46926367769242,"2001",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"824",1.81666063533055,1.2251214721263,2.6938192979605,"2001",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"825",1.28017911277827,0.899604550995232,1.82175441307038,"2001",9,"Global","Cataluña","Catalunya","CT",69,"col"
"826",1.30212819630089,0.904330850933886,1.87490876580277,"2001",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"827",1.24483127668753,0.851087785525336,1.82073451619684,"2001",11,"Global","Extremadura","Extremadura","EX",70,"col"
"828",1.49182469764127,1.03000123369195,2.16071676003262,"2001",12,"Global","Galicia","Galicia","GA",71,"col"
"829",1.39654314357451,0.983301000209362,1.9834544574344,"2001",13,"Global","Madrid","Madrid","MD",72,"col"
"830",1.36342511413218,0.930344808241421,1.99810653574793,"2001",14,"Global","Murcia","Murcia","MC",73,"col"
"831",1.46374760540973,0.989060278775369,2.16625528122065,"2001",15,"Global","Navarra","Navarra","NC",74,"col"
"832",1.26997853658384,0.882002842668836,1.82861710343625,"2001",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"833",1.27889957354174,0.869253918669687,1.88159533604214,"2001",17,"Global","La Rioja","La Rioja","RI",76,"col"
"834",1.48290054867475,1.04820586219446,2.09786466243968,"2003",1,"Global","Andalucía","Andalucia","AN",61,"col"
"835",1.71429171304018,1.19525553578442,2.45871781340009,"2003",2,"Global","Aragón","Aragon","AR",62,"col"
"836",1.75593240370718,1.20052624720358,2.56828920947867,"2003",3,"Global","Asturias","Asturias","AS",63,"col"
"837",1.55737233434178,1.0773668906446,2.25123735362057,"2003",4,"Global","Balears","Balears","IB",64,"col"
"838",0.9627129408912,0.659495585865707,1.40534103096804,"2003",5,"Global","Canarias","Canarias","CN",65,"col"
"839",1.91362624563612,1.28798631161811,2.84317106086851,"2003",6,"Global","Cantabria","Cantabria","CB",66,"col"
"840",1.45063298129316,1.03752700323659,2.02822291839245,"2003",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"841",1.35256122670948,0.944896387837096,1.93610844061482,"2003",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"842",1.44339791911518,1.02429031789062,2.03399125864675,"2003",9,"Global","Cataluña","Catalunya","CT",69,"col"
"843",1.23244499853025,0.866060942927726,1.7538265485885,"2003",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"844",1.37163025562604,0.952600181580226,1.97498341332231,"2003",11,"Global","Extremadura","Extremadura","EX",70,"col"
"845",0.975309912028333,0.673383685234263,1.41261133193299,"2003",12,"Global","Galicia","Galicia","GA",71,"col"
"846",1.29433881862424,0.918512284401457,1.82394183055406,"2003",13,"Global","Madrid","Madrid","MD",72,"col"
"847",1.41198991966766,0.98063005562016,2.03309649935443,"2003",14,"Global","Murcia","Murcia","MC",73,"col"
"848",1.46961432144114,1.0186518119296,2.1202203034359,"2003",15,"Global","Navarra","Navarra","NC",74,"col"
"849",1.370259310957,0.96290550273492,1.94994272431864,"2003",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"850",1.30734714001494,0.906177568881656,1.88611658818101,"2003",17,"Global","La Rioja","La Rioja","RI",76,"col"
"851",1.37300257192546,0.982003899164114,1.91968286899732,"2006",1,"Global","Andalucía","Andalucia","AN",61,"col"
"852",1.27252103530823,0.887239785553717,1.82510952694861,"2006",2,"Global","Aragón","Aragon","AR",62,"col"
"853",1.32577871998679,0.928003290875664,1.89405493671392,"2006",3,"Global","Asturias","Asturias","AS",63,"col"
"854",1.49930250005677,1.06604975591842,2.10863327363165,"2006",4,"Global","Balears","Balears","IB",64,"col"
"855",1.3178478640273,0.927891937162115,1.87168669450125,"2006",5,"Global","Canarias","Canarias","CN",65,"col"
"856",1.56049019583267,1.10738347172793,2.19899403725988,"2006",6,"Global","Cantabria","Cantabria","CB",66,"col"
"857",1.49780394695814,1.05253337890972,2.13144467289697,"2006",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"858",1.34716178787955,0.941124351388027,1.9283794750887,"2006",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"859",1.34178390366697,0.959675569572165,1.87603404861333,"2006",9,"Global","Cataluña","Catalunya","CT",69,"col"
"860",1.40073906373854,0.997922161700961,1.96615527742039,"2006",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"861",1.3178478640273,0.915248194196866,1.89754320602108,"2006",11,"Global","Extremadura","Extremadura","EX",70,"col"
"862",1.05971499571029,0.762402993677849,1.47296886482029,"2006",12,"Global","Galicia","Galicia","GA",71,"col"
"863",1.18057310172328,0.846030388337785,1.64740282113371,"2006",13,"Global","Madrid","Madrid","MD",72,"col"
"864",1.33509172852851,0.945576958212273,1.88506065857951,"2006",14,"Global","Murcia","Murcia","MC",73,"col"
"865",1.35256122670948,0.961712239887391,1.90225495332374,"2006",15,"Global","Navarra","Navarra","NC",74,"col"
"866",1.37163025562604,0.973361241524337,1.93285850914141,"2006",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"867",2.00772050218015,1.35396862210401,2.9771307466569,"2006",17,"Global","La Rioja","La Rioja","RI",76,"col"
"868",1.45063298129316,1.07478431044293,1.95791474249216,"2011",1,"Global","Andalucía","Andalucia","AN",61,"col"
"869",1.46814544168199,1.05624482471591,2.04067370319313,"2011",2,"Global","Aragón","Aragon","AR",62,"col"
"870",1.45790430937123,1.04887692866463,2.02643886732186,"2011",3,"Global","Asturias","Asturias","AS",63,"col"
"871",1.58407398499448,1.11972150708614,2.24099508141649,"2011",4,"Global","Balears","Balears","IB",64,"col"
"872",1.08545580982955,0.785527352596739,1.49990234101698,"2011",5,"Global","Canarias","Canarias","CN",65,"col"
"873",1.7506725002961,1.23748364597544,2.47668259153207,"2011",6,"Global","Cantabria","Cantabria","CB",66,"col"
"874",1.12636991828835,0.808770569335403,1.56868862558569,"2011",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"875",1.68876923447846,1.20076637646515,2.37510108812058,"2011",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"876",1.38541536887278,1.02646411677721,1.86989073747184,"2011",9,"Global","Cataluña","Catalunya","CT",69,"col"
"877",1.23121316954887,0.903318567365456,1.6781298687258,"2011",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"878",1.20562728504992,0.862293137002184,1.68566475608302,"2011",11,"Global","Extremadura","Extremadura","EX",70,"col"
"879",1.24110237900067,0.903463109899329,1.7049230879308,"2011",12,"Global","Galicia","Galicia","GA",71,"col"
"880",1.67363850179753,1.22791793583995,2.28115068030423,"2011",13,"Global","Madrid","Madrid","MD",72,"col"
"881",1.24483127668753,0.895583336852066,1.73027438503523,"2011",14,"Global","Murcia","Murcia","MC",73,"col"
"882",1.28659603728484,0.907664919388673,1.82372297066625,"2011",15,"Global","Navarra","Navarra","NC",74,"col"
"883",1.16649088677844,0.850815481005015,1.59929035062907,"2011",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"884",1.37575132490604,0.980120260549443,1.93108109704793,"2011",17,"Global","La Rioja","La Rioja","RI",76,"col"
"885",1.69893230861855,1.21988915736649,2.36609283051511,"2014",1,"Global","Andalucía","Andalucia","AN",61,"col"
"886",1.22998257178075,0.869427786839658,1.74006070404488,"2014",2,"Global","Aragón","Aragon","AR",62,"col"
"887",1.70063209067655,1.1627175723755,2.48740500406307,"2014",3,"Global","Asturias","Asturias","AS",63,"col"
"888",1.46228458943422,1.03363322659189,2.06869919182761,"2014",4,"Global","Balears","Balears","IB",64,"col"
"889",1.2032184401277,0.853849781968482,1.69553783960182,"2014",5,"Global","Canarias","Canarias","CN",65,"col"
"890",1.30082671895172,0.91770434913484,1.84389466426085,"2014",6,"Global","Cantabria","Cantabria","CB",66,"col"
"891",1.23121316954887,0.87543007420545,1.73158989339772,"2014",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"892",1.60962301595844,1.1266853460233,2.29956505837928,"2014",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"893",1.34850962347291,0.985506063198368,1.84522274647134,"2014",9,"Global","Cataluña","Catalunya","CT",69,"col"
"894",1.33642748802547,0.967151621557962,1.84669951529729,"2014",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"895",1.42190852371858,0.987518547603456,2.04737810214317,"2014",11,"Global","Extremadura","Extremadura","EX",70,"col"
"896",1.25357566527819,0.884369780567281,1.77691728404564,"2014",12,"Global","Galicia","Galicia","GA",71,"col"
"897",1.3951472984698,1.02359403723671,1.90157026479187,"2014",13,"Global","Madrid","Madrid","MD",72,"col"
"898",1.35798230654789,0.963676135349053,1.91362624563612,"2014",14,"Global","Murcia","Murcia","MC",73,"col"
"899",1.36342511413218,0.961866126156346,1.93262658003634,"2014",15,"Global","Navarra","Navarra","NC",74,"col"
"900",1.2712491503214,0.914589452672451,1.76699435738154,"2014",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"901",1.32312981233744,0.931610937953681,1.87918843475745,"2014",17,"Global","La Rioja","La Rioja","RI",76,"col"
"902",1.4903336186074,1.09343049810805,2.03130816141909,"2017",1,"Global","Andalucía","Andalucia","AN",61,"col"
"903",1.23244499853025,0.886672133758913,1.71305786724457,"2017",2,"Global","Aragón","Aragon","AR",62,"col"
"904",1.13769012416573,0.81051940182431,1.59692515158916,"2017",3,"Global","Asturias","Asturias","AS",63,"col"
"905",1.697234225493,1.19267657011275,2.41524323389073,"2017",4,"Global","Balears","Balears","IB",64,"col"
"906",1.68034646278274,1.17158789043844,2.41003193873046,"2017",5,"Global","Canarias","Canarias","CN",65,"col"
"907",1.66862511013967,1.15206962636471,2.41678948430778,"2017",6,"Global","Cantabria","Cantabria","CB",66,"col"
"908",1.25860000992948,0.907265634673221,1.74598697939775,"2017",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"909",1.48141838932926,1.04715818026054,2.09576784636002,"2017",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"910",1.28402541668774,0.943914206416612,1.74668551388709,"2017",9,"Global","Cataluña","Catalunya","CT",69,"col"
"911",1.54805607705634,1.12030391368242,2.13913170206993,"2017",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"912",1.39794038522247,0.995928311891985,1.96222689655587,"2017",11,"Global","Extremadura","Extremadura","EX",70,"col"
"913",1.19721736312181,0.85460150048425,1.67719037908096,"2017",12,"Global","Galicia","Galicia","GA",71,"col"
"914",1.39794038522247,1.02163062216684,1.91286094820755,"2017",13,"Global","Madrid","Madrid","MD",72,"col"
"915",1.79858455998767,1.24423390105634,2.59991824421408,"2017",14,"Global","Murcia","Murcia","MC",73,"col"
"916",1.18412013892397,0.845252398310801,1.65884238389318,"2017",15,"Global","Navarra","Navarra","NC",74,"col"
"917",1.38403064598075,1.00356634432637,1.90873362767031,"2017",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"918",1.18293661064781,0.836172790544598,1.67350461607289,"2017",17,"Global","La Rioja","La Rioja","RI",76,"col"
"919",1.72288463601089,1.25172174553259,2.37139881894389,"2020",1,"Global","Andalucía","Andalucia","AN",61,"col"
"920",1.12299587213325,0.789149102056091,1.59807535172066,"2020",2,"Global","Aragón","Aragon","AR",62,"col"
"921",1.0887170666984,0.774111003732802,1.53118202118917,"2020",3,"Global","Asturias","Asturias","AS",63,"col"
"922",1.50531172048556,1.03321985598089,2.19310862321746,"2020",4,"Global","Balears","Balears","IB",64,"col"
"923",1.51740251293508,1.07891941651748,2.13408930362355,"2020",5,"Global","Canarias","Canarias","CN",65,"col"
"924",1.61930978530193,1.14462835095668,2.29084329300683,"2020",6,"Global","Cantabria","Cantabria","CB",66,"col"
"925",1.002002001334,0.705506002200311,1.42310342866832,"2020",7,"Global","Castilla y León","Castilla y Leon","CL",67,"col"
"926",1.60640698702746,1.13328443904019,2.27704830232751,"2020",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"927",1.52653429596646,1.1047289381103,2.10939251826599,"2020",9,"Global","Cataluña","Catalunya","CT",69,"col"
"928",1.41198991966766,1.02786105768053,1.93967415960101,"2020",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"929",1.41057863550768,0.995131887854562,1.9994657102592,"2020",11,"Global","Extremadura","Extremadura","EX",70,"col"
"930",1.10186037362101,0.792724129472745,1.53154954897582,"2020",12,"Global","Galicia","Galicia","GA",71,"col"
"931",1.66030280768323,1.20862095132868,2.28078572539256,"2020",13,"Global","Madrid","Madrid","MD",72,"col"
"932",1.370259310957,0.961020056290669,1.95376835995652,"2020",14,"Global","Murcia","Murcia","MC",73,"col"
"933",1.36478922118616,0.970406716503512,1.91945252087421,"2020",15,"Global","Navarra","Navarra","NC",74,"col"
"934",1.34447015683205,0.965373698764876,1.87243551893396,"2020",16,"Global","País Vasco","Pais Vasco","PV",75,"col"
"935",1.30343097577837,0.919541594466026,1.84758614383846,"2020",17,"Global","La Rioja","La Rioja","RI",76,"col"
"936",1.10075906399398,0.856517953471348,1.41464695754966,"2001",1,"Hombres","Andalucía","Andalucia","AN",61,"col"
"937",1.11739490685446,0.857614998410769,1.45586467141781,"2001",2,"Hombres","Aragón","Aragon","AR",62,"col"
"938",1.04289447875076,0.792629008284594,1.37217901747335,"2001",3,"Hombres","Asturias","Asturias","AS",63,"col"
"939",1.19363109312714,0.910756232368697,1.56436501430727,"2001",4,"Hombres","Balears","Balears","IB",64,"col"
"940",1.13314845306683,0.868003093836825,1.47928668204623,"2001",5,"Hombres","Canarias","Canarias","CN",65,"col"
"941",1.25482986794028,0.94811450325183,1.66076775755933,"2001",6,"Hombres","Cantabria","Cantabria","CB",66,"col"
"942",1.22384800811136,0.930158757885428,1.61026699395183,"2001",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"col"
"943",1.35662500300622,1.01901859259846,1.80608225615257,"2001",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"944",1.11404774538647,0.868558793621844,1.42892155155708,"2001",9,"Hombres","Cataluña","Catalunya","CT",69,"col"
"945",1.175860241321,0.90959121016454,1.52007549289023,"2001",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"946",1.10075906399398,0.843192496561043,1.43700343860589,"2001",11,"Hombres","Extremadura","Extremadura","EX",70,"col"
"947",1.24982057373598,0.955500492371006,1.63479922721717,"2001",12,"Hombres","Galicia","Galicia","GA",71,"col"
"948",1.19721736312181,0.927929053581925,1.54465409723675,"2001",13,"Hombres","Madrid","Madrid","MD",72,"col"
"949",1.07358122586836,0.819156603781169,1.4070284524556,"2001",14,"Hombres","Murcia","Murcia","MC",73,"col"
"950",1.14339281964465,0.870715492631418,1.5014630508801,"2001",15,"Hombres","Navarra","Navarra","NC",74,"col"
"951",1.06609239876151,0.824679873559882,1.37817477925212,"2001",16,"Hombres","País Vasco","Pais Vasco","PV",75,"col"
"952",1.0800420763926,0.820862222745825,1.4210556344967,"2001",17,"Hombres","La Rioja","La Rioja","RI",76,"col"
"953",1.19124621661236,0.926927431177513,1.53093705166386,"2003",1,"Hombres","Andalucía","Andalucia","AN",61,"col"
