"","sexo","education_3","encuesta","diabetes","diabetes_low","diabetes_upp","hta","hta_low","hta_upp","col","col_low","col_upp","obesity","obesity_low","obesity_upp","sobrepeso","sobrepeso_low","sobrepeso_upp","smoking","smoking_low","smoking_upp","alcohol","alcohol_low","alcohol_upp","sedentarismo","sedentarismo_low","sedentarismo_upp","food","food_low","food_upp"
"6","0",1,2014,0.155958386133903,0.141994364326649,0.169922407941157,0.45732928297666,0.438413629295569,0.476244936657751,0.346683092824739,0.328909740243578,0.364456445405901,0.286892802406649,0.26908316654194,0.304702438271358,0.657854522055829,0.639349390884909,0.676359653226748,0.119852007049326,0.106480763293365,0.133223250805287,0.606649820731871,0.587931461742781,0.62536817972096,0.5299968801486,0.510916385215738,0.549077375081463,0.581408481029545,0.562562908115535,0.600254053943555
"7","0",1,2017,0.185227945715067,0.169490220523105,0.200965670907029,0.476024080490797,0.455718577386117,0.496329583595478,0.375374569167486,0.355851675527634,0.394897462807337,0.283059580587034,0.264600659545796,0.301518501628272,0.661761109151874,0.642165497649642,0.681356720654106,0.117638183540776,0.103754482778698,0.131521884302853,0.657176479735028,0.637967385450403,0.676385574019654,0.536865005933023,0.516559624573992,0.557170387292055,0.588281118086257,0.568132754711798,0.608429481460716
"8","0",1,2020,0.168545849305488,0.152303861524952,0.184787837086024,0.463478002798248,0.440707515585398,0.486248490011097,0.322239962985933,0.301702214339914,0.342777711631952,0.258309662604524,0.237731543904521,0.278887781304526,0.648531499639994,0.626559077370048,0.67050392190994,0.10596332826828,0.091378995218261,0.120547661318298,0.637861044300859,0.615772638524001,0.659949450077717,0.560416568128454,0.537684399535753,0.583148736721155,0.545783294601558,0.52283117889955,0.568735410303567
"9","0",2,2001,0.015645800116252,0.0114292524869925,0.0198623477455115,0.0608992210477292,0.0526711215313762,0.0691273205640822,0.0517179795841987,0.0441093009979762,0.0593266581704213,0.0757283466233747,0.0665708223030444,0.084885870943705,0.310252381367829,0.294267902410389,0.32623686032527,0.409920957229421,0.392955057534606,0.426886856924237,0,0,0,0.489162132999876,0.471941865014485,0.506382400985268,0.716859180200116,0.701271830305252,0.732446530094979
"10","0",2,2003,0.0242430884739253,0.0160944742774717,0.0323917026703789,0.0957484132658726,0.0802982873669577,0.111198539164788,0.0717769422509384,0.0576097703558155,0.0859441141460613,0.0724734870519498,0.0582398738632602,0.0867071002406394,0.300480554124962,0.274881493187802,0.326079615062122,0.302503531039403,0.276462497046017,0.328544565032788,0.482435228173466,0.453919683531825,0.510950772815106,0.603502766421407,0.575825957432628,0.631179575410186,0.611755658567036,0.584253506320118,0.639257810813955
"11","0",2,2006,0.0234649770715705,0.0184634257135122,0.0284665284296289,0.128586370411413,0.116961599985821,0.140211140837005,0.101347375796375,0.0915236523743919,0.111171099218359,0.104921403471831,0.0940336968511868,0.115809110092476,0.360284108546218,0.343521269876236,0.377046947216201,0.328056035057676,0.311538876617944,0.344573193497408,0.622288024048911,0.5983353067111,0.646240741386723,0.421572418894899,0.404086983226165,0.439057854563632,0.643733202583852,0.626971126169654,0.66049527899805
"12","0",2,2009,0.0286346409000596,0.0229375502104481,0.034331731589671,0.110306729303325,0.0991816351786809,0.12143182342797,0,0,0,0.0993641578288003,0.0888891018475291,0.109839213810072,0.353072976138156,0.3355945801494,0.370551372126913,0.337834030570648,0.320530954348527,0.35513710679277,0.38090663731238,0.363098042072207,0.398715232552553,0.858309090615648,0.845572420799463,0.871045760431833,0.465478361105159,0.44708658784452,0.483870134365798
"13","0",2,2011,0.0481514733390801,0.0430599394401685,0.0532430072379917,0.170331613046308,0.161157271279001,0.179505954813615,0.165181712641515,0.156053758829061,0.174309666453968,0.142971791319459,0.133906947061373,0.152036635577544,0.413106720151026,0.400565599970937,0.425647840331115,0.267547938440004,0.256275467346425,0.278820409533584,0.696859059186967,0.68148448536266,0.712233633011274,0.477215855767093,0.464427222419202,0.490004489114983,0.587530063611005,0.57504969160185,0.600010435620161
"14","0",2,2014,0.0305310809254885,0.0250005134697235,0.0360616483812535,0.130710300689127,0.119369562256589,0.142051039121665,0.138672305059849,0.127388959241928,0.149955650877771,0.130244753331176,0.118409123361517,0.142080383300834,0.399468499849365,0.382519553132112,0.416417446566618,0.279052025118247,0.263913921731153,0.29419012850534,0.351412810286373,0.334787771847117,0.368037848725629,0.394906010372247,0.37793615454906,0.411875866195433,0.599641782175534,0.582784168888983,0.616499395462085
"15","0",2,2017,0.0400574238389113,0.0341402516425809,0.0459745960352417,0.15322489225615,0.141952969858291,0.164496814654008,0.145797130673666,0.134880501854878,0.156713759492453,0.149496242660296,0.137748532529191,0.161243952791401,0.435716541267105,0.419599374252946,0.451833708281264,0.290723283159725,0.276083133286053,0.305363433033397,0.373811013352817,0.35807592924042,0.389546097465215,0.391589276851094,0.375651693191928,0.40752686051026,0.622174426701307,0.606392031985896,0.637956821416718
