"","ccaa","education_3","encuesta","sexo","diabetes","diabetes_low","diabetes_upp","hta","hta_low","hta_upp","col","col_low","col_upp","obesity","obesity_low","obesity_upp","sobrepeso","sobrepeso_low","sobrepeso_upp","smoking","smoking_low","smoking_upp","alcohol","alcohol_low","alcohol_upp","sedentarismo","sedentarismo_low","sedentarismo_upp","food","food_low","food_upp","nombre","nombre_notilde","abreviatura","id_mapa"
"981",7,3,2011,"Overall",0.0319520857713056,0.0124227342931329,0.0514814372494783,0.17919994905732,0.135000903934991,0.223398994179648,0.193308870002432,0.148047938608202,0.238569801396663,0.0742010338909151,0.043758589160179,0.104643478621651,0.350676493407319,0.293731472867049,0.407621513947589,0.261579969900231,0.207899805454438,0.315260134346023,0.721676893630861,0.634703718760795,0.808650068500927,0.351423849183344,0.292732062364853,0.410115636001836,0.486217921021077,0.424539827721071,0.547896014321083,"Castilla y León","Castilla y Leon","CL",67
"982",7,3,2014,"Overall",0.0310530749630065,0.0103879640109102,0.0517181859151028,0.142390890006243,0.0946907462096907,0.190091033802795,0.173534711100494,0.123767076656998,0.223302345543989,0.0532649768578741,0.0201581501711761,0.0863718035445721,0.351119042525945,0.284176562696031,0.418061522355858,0.146229166021387,0.0984454167694502,0.194012915273323,0.191163547672417,0.138273550757761,0.244053544587074,0.213110499663879,0.156987811614393,0.269233187713366,0.543327661620128,0.474149892915044,0.612505430325212,"Castilla y León","Castilla y Leon","CL",67
"983",7,3,2017,"Overall",0.0438712463188972,0.0176499924386889,0.0700925001991054,0.161371895415075,0.108627700137716,0.214116090692434,0.211708271630852,0.15463951203192,0.268777031229785,0.0376107960531096,0.0135703064739243,0.0616512856322948,0.348314209049857,0.279460572142019,0.417167845957695,0.171280200008419,0.116530014593109,0.226030385423728,0.180757882721752,0.124332163374658,0.237183602068845,0.194594495053023,0.138387934100092,0.250801056005955,0.538256530124471,0.465321604476514,0.611191455772427,"Castilla y León","Castilla y Leon","CL",67
"984",7,3,2020,"Overall",0.0419581326908895,0.0186451556491272,0.0652711097326517,0.187446557486303,0.13053378850231,0.244359326470296,0.178904668851044,0.121571208581252,0.236238129120836,0.0943365516156618,0.050144505336065,0.138528597895259,0.380606674948176,0.304465823595528,0.456747526300823,0.149352392651508,0.0916931119084019,0.207011673394613,0.120401731931296,0.0707367108581927,0.170066753004399,0.139774141212965,0.0818624371643432,0.197685845261586,0.56204127922277,0.481815207942834,0.642267350502706,"Castilla y León","Castilla y Leon","CL",67
"985",8,1,2001,"Overall",0.0656444543677856,0.045469462537944,0.0858194461976271,0.238329734808753,0.20362572201489,0.273033747602616,0.151998567775396,0.122753846863002,0.18124328868779,0.183004543080786,0.151513196445559,0.214495889716013,0.642566205678644,0.603531564761817,0.68160084659547,0.189987310191475,0.158033177310545,0.221941443072404,0,0,0,0.449028998677478,0.408514121919213,0.489543875435742,0.639082853354288,0.59996419046282,0.678201516245757,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"986",8,1,2003,"Overall",0.0949377724474737,0.0720242972794004,0.117851247615547,0.196087435082228,0.164015482865904,0.228159387298553,0.133521790842142,0.106613935133352,0.160429646550932,0.195436433646341,0.162884909663786,0.227987957628897,0.616071859854669,0.573136757592211,0.659006962117126,0.256563599075031,0.217522167187942,0.295605030962121,0.417893262450482,0.375851784128132,0.459934740772832,0.627623502956627,0.585873985416211,0.669373020497042,0.712981121036812,0.674778002636536,0.751184239437088,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"987",8,1,2006,"Overall",0.122299045838627,0.0902279263545916,0.154370165322663,0.308744022823633,0.264255900455169,0.353232145192097,0.240479679466474,0.19908563387507,0.281873725057878,0.251875326581233,0.209591986685332,0.294158666477135,0.694113676092118,0.649026011215985,0.739201340968251,0.292641868563798,0.245070460123469,0.340213277004126,0.836856890341283,0.786245944330561,0.887467836352005,0.455586399541995,0.405447188721364,0.505725610362627,0.605336678015384,0.557390397505837,0.653282958524932,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"988",8,1,2009,"Overall",0.125130784468165,0.0944570483048033,0.155804520631527,0.351945919885954,0.306112943832913,0.397778895938995,0,0,0,0.282613168316505,0.237367444365182,0.327858892267829,0.701679033550455,0.65415801189658,0.74920005520433,0.249809291188501,0.205087757223384,0.294530825153618,0.542480773758765,0.492653479416518,0.592308068101011,0.913582721256744,0.88669335692479,0.940472085588698,0.44298645698775,0.393139006167373,0.492833907808127,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"989",8,1,2011,"Overall",0.111204202312232,0.0822129649505835,0.14019543967388,0.273615526758047,0.232867112241409,0.314363941274686,0.183940185655679,0.148402743790487,0.219477627520871,0.284709098973211,0.241876994086775,0.327541203859647,0.637419354750997,0.589959421875343,0.68487928762665,0.270220634264324,0.225986156488971,0.314455112039678,0.802712580842289,0.750516571953591,0.854908589730987,0.571902026164105,0.524172818494503,0.619631233833708,0.725198493850565,0.682373727033533,0.768023260667597,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"990",8,1,2014,"Overall",0.127746790548241,0.0965544592710536,0.158939121825428,0.411964099116022,0.363010757787691,0.460917440444354,0.280998834310343,0.237861925451903,0.324135743168782,0.265863946628288,0.221638990230341,0.310088903026235,0.681429653300808,0.632505485005716,0.7303538215959,0.191967460171285,0.14773785894888,0.236197061393691,0.556527666040058,0.50562365975176,0.607431672328356,0.528210796513093,0.477517502198716,0.57890409082747,0.724896410711638,0.681186341534612,0.768606479888664,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"991",8,1,2017,"Overall",0.161279903824004,0.123832008727553,0.198727798920456,0.425871238056404,0.372306642656341,0.479435833456467,0.309796723017852,0.260973354092151,0.358620091943554,0.298078919224012,0.249113832790249,0.347044005657775,0.698475851641013,0.64689357132449,0.750058131957536,0.230764581753431,0.181952056753954,0.279577106752909,0.453649708635868,0.399258359074487,0.50804105819725,0.503293725971012,0.448335170177018,0.558252281765006,0.713687483013406,0.663764098647355,0.763610867379457,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"992",8,1,2020,"Overall",0.148727616677232,0.111559548896786,0.185895684457678,0.440763489425941,0.386206751669157,0.495320227182725,0.303345622732035,0.253995144347106,0.352696101116965,0.209648905062103,0.164944685471508,0.254353124652699,0.684873441432047,0.631657888922514,0.73808899394158,0.16441697506622,0.122821879533731,0.20601207059871,0.518338003953336,0.462570990902331,0.574105017004341,0.554277843919135,0.499282512092517,0.609273175745753,0.592522010732246,0.538237527263111,0.646806494201381,"Castilla - La Mancha","Castilla - La Mancha","CM",68
